id,timestamp,ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MONITOR_CATALYST_B1,MONITOR_O2_B1S1,MONITOR_VVT_B1,O2_B1S1,O2_B1S2,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,WARMUPS_SINCE_DTC_CLEAR
166,2025-04-22 14:56:55,25.098039215686274 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.64 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,39.21568627450981 percent,0.0 percent,"('Open loop due to engine load OR fuel cut due to deceleration', '')",[],[],45 kilopascal,74 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.745 volt,0.72 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,887.0 revolutions_per_minute,1407.0 second,0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eacd0>,10.588235294117647 percent,18.431372549019606 percent,18.03921568627451 percent,-5.5 degree,0.0 count
167,2025-04-22 14:57:02,32.549019607843135 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,45.490196078431374 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],50 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.105 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,866.0 revolutions_per_minute,1414.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68cd530>,10.588235294117647 percent,18.431372549019606 percent,18.03921568627451 percent,-5.5 degree,0.0 count
168,2025-04-22 14:57:09,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,94 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,3.9215686274509802 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.415 volt,0.75 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,879.5 revolutions_per_minute,1421.0 second,0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eabf0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
169,2025-04-22 14:57:16,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,94 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,43.529411764705884 percent,7.0588235294117645 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.11 volt,0.755 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,842.0 revolutions_per_minute,1428.0 second,-3.90625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68862f0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,N/A,0.0 count
170,2025-04-22 14:57:24,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,43.13725490196079 percent,7.0588235294117645 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.095 volt,0.75 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,849.5 revolutions_per_minute,1435.0 second,-3.125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab90>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,-4.0 degree,0.0 count
171,2025-04-22 14:57:31,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,44.31372549019608 percent,5.098039215686274 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.875 volt,0.75 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,844.5 revolutions_per_minute,1442.0 second,-2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689ec30>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-2.5 degree,0.0 count
172,2025-04-22 14:57:38,30.588235294117645 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,43.13725490196079 percent,3.1372549019607843 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.13 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,865.0 revolutions_per_minute,1449.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-1.0 degree,0.0 count
173,2025-04-22 14:57:45,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,43.529411764705884 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,75 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.575 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,867.5 revolutions_per_minute,1456.0 second,0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886610>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-2.5 degree,0.0 count
174,2025-04-22 14:57:52,30.980392156862745 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,93 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,43.92156862745098 percent,7.0588235294117645 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,76 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.805 volt,0.745 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,859.5 revolutions_per_minute,1463.0 second,2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eabf0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-2.5 degree,0.0 count
175,2025-04-22 14:57:59,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,44.705882352941174 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,76 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.81 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,863.0 revolutions_per_minute,1470.0 second,2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
176,2025-04-22 14:58:06,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,44.705882352941174 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,76 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.735 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,850.5 revolutions_per_minute,1477.0 second,-1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
177,2025-04-22 14:58:13,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.64 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,45.09803921568628 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,76 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.105 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,858.0 revolutions_per_minute,1484.0 second,-2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
178,2025-04-22 14:58:20,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.688 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,77 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.1 volt,0.74 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,849.0 revolutions_per_minute,1491.0 second,-1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689e350>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
179,2025-04-22 14:58:27,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.664 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,44.31372549019608 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,77 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.175 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,860.5 revolutions_per_minute,1498.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eabf0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
180,2025-04-22 14:58:33,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,43.92156862745098 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,77 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.11 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,860.5 revolutions_per_minute,1505.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689e350>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
181,2025-04-22 14:58:40,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,77 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.355 volt,0.73 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,866.0 revolutions_per_minute,1512.0 second,0.0 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eacd0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
182,2025-04-22 14:58:47,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,44.705882352941174 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,77 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.11 volt,0.73 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,848.0 revolutions_per_minute,1519.0 second,-1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
